"subject","block","event","position","condition","response","rt","accuracy","experiment","test","chance"
3601604,5,3,4,"variable","apple",418.64,0,1,"order memory",0.166666666666667
3601604,5,3,5,"variable","pancakes",305.65,1,1,"order memory",0.166666666666667
3601604,5,3,6,"variable","dumplings",483.3,1,1,"order memory",0.166666666666667
3601604,5,1,1,"predictable","panther",718.04,1,1,"order memory",0.166666666666667
3601604,5,1,2,"predictable","bat",298.55,1,1,"order memory",0.166666666666667
3601604,5,1,3,"predictable","seahorse",342.52,0,1,"order memory",0.166666666666667
3601604,5,1,4,"predictable","chameleon",449.69,0,1,"order memory",0.166666666666667
3601604,5,1,5,"predictable","deer",279.16,1,1,"order memory",0.166666666666667
3601604,5,1,6,"predictable","crocodile",517.02,1,1,"order memory",0.166666666666667
3601604,6,3,1,"variable","pretzel",1345.94,0,1,"order memory",0.166666666666667
3601604,6,3,2,"variable","coconut",522.55,1,1,"order memory",0.166666666666667
3601604,6,3,3,"variable","popcorn",504.19,1,1,"order memory",0.166666666666667
3601604,6,3,4,"variable","popcorn",623.41,0,1,"order memory",0.166666666666667
3601604,6,3,5,"variable","dragonfruit",399.05,1,1,"order memory",0.166666666666667
3601604,6,3,6,"variable","pretzel",527.23,1,1,"order memory",0.166666666666667
3601604,6,4,1,"predictable","eagle",923.03,0,1,"order memory",0.166666666666667
3601604,6,4,2,"predictable","mantis",445.59,0,1,"order memory",0.166666666666667
3601604,6,4,3,"predictable","lemur",536.65,0,1,"order memory",0.166666666666667
3601604,6,4,4,"predictable","cuttlefish",368.98,0,1,"order memory",0.166666666666667
3601604,6,4,5,"predictable","koala",293.16,0,1,"order memory",0.166666666666667
3601604,6,4,6,"predictable","walrus",360.33,0,1,"order memory",0.166666666666667
3601604,7,2,1,"predictable","penguin",1217.46,1,1,"order memory",0.166666666666667
3601604,7,2,2,"predictable","caterpillar",342.6,0,1,"order memory",0.166666666666667
3601604,7,2,3,"predictable","zebra",603.26,0,1,"order memory",0.166666666666667
3601604,7,2,4,"predictable","boar",589.41,0,1,"order memory",0.166666666666667
3601604,7,2,5,"predictable","cow",491.79,0,1,"order memory",0.166666666666667
3601604,7,2,6,"predictable","butterfly",507.6,0,1,"order memory",0.166666666666667
3601604,7,4,1,"variable","bakedpotato",1249.68,0,1,"order memory",0.166666666666667
3601604,7,4,2,"variable","basil",475.84,0,1,"order memory",0.166666666666667
3601604,7,4,3,"variable","muffin",1337.59,0,1,"order memory",0.166666666666667
3601604,7,4,4,"variable","garlic",501.79,0,1,"order memory",0.166666666666667
3601604,7,4,5,"variable","cinnamon",498.93,0,1,"order memory",0.166666666666667
3601604,7,4,6,"variable","corn",270.3,1,1,"order memory",0.166666666666667
3601604,8,1,1,"variable","bellpeppers",833.32,0,1,"order memory",0.166666666666667
3601604,8,1,2,"variable","burger",316.12,0,1,"order memory",0.166666666666667
3601604,8,1,3,"variable","popcornshrimp",553.58,0,1,"order memory",0.166666666666667
3601604,8,1,4,"variable","ravioli",245.1,0,1,"order memory",0.166666666666667
3601604,8,1,5,"variable","grapes",319.95,0,1,"order memory",0.166666666666667
3601604,8,1,6,"variable","oliveoil",659.51,1,1,"order memory",0.166666666666667
3601604,8,3,1,"predictable","goat",1499.11,0,1,"order memory",0.166666666666667
3601604,8,3,2,"predictable","bettafish",279.77,0,1,"order memory",0.166666666666667
3601604,8,3,3,"predictable","gorilla",372.12,0,1,"order memory",0.166666666666667
3601604,8,3,4,"predictable","giraffe",336.74,1,1,"order memory",0.166666666666667
3601604,8,3,5,"predictable","crab",338.34,0,1,"order memory",0.166666666666667
3601604,8,3,6,"predictable","flamingo",250.21,0,1,"order memory",0.166666666666667
3601451,1,3,1,"variable","pufferfish",3488.44,1,1,"order memory",0.166666666666667
3601451,1,3,2,"variable","stingray",3849.41,0,1,"order memory",0.166666666666667
3601451,1,3,3,"variable","crocodile",2833.36,0,1,"order memory",0.166666666666667
3601451,1,3,4,"variable","llama",2596.55,0,1,"order memory",0.166666666666667
3601451,1,3,5,"variable","boar",1722.57,1,1,"order memory",0.166666666666667
3601451,1,3,6,"variable","dolphin",1119.25,0,1,"order memory",0.166666666666667
3601451,1,1,1,"predictable","caramelapple",3167.75,1,1,"order memory",0.166666666666667
3601451,1,1,2,"predictable","poutine",2468.6,1,1,"order memory",0.166666666666667
3601451,1,1,3,"predictable","mushrooms",2571.13,1,1,"order memory",0.166666666666667
3601451,1,1,4,"predictable","broccoli",1612.38,0,1,"order memory",0.166666666666667
3601451,1,1,5,"predictable","basil",1971.11,0,1,"order memory",0.166666666666667
3601451,1,1,6,"predictable","onion",1750.52,0,1,"order memory",0.166666666666667
3601451,2,1,1,"predictable","peanutbutter",1591.4,1,1,"order memory",0.166666666666667
3601451,2,1,2,"predictable","acaibowl",1669.4,1,1,"order memory",0.166666666666667
3601451,2,1,3,"predictable","clams",2574.24,1,1,"order memory",0.166666666666667
3601451,2,1,4,"predictable","gummybears",2406.12,1,1,"order memory",0.166666666666667
3601451,2,1,5,"predictable","dragonfruit",1482.84,1,1,"order memory",0.166666666666667
3601451,2,2,1,"variable","bettafish",3194.55,1,1,"order memory",0.166666666666667
3601451,2,2,2,"variable","octopus",1850.58,0,1,"order memory",0.166666666666667
3601451,2,2,3,"variable","gorilla",2635.81,0,1,"order memory",0.166666666666667
3601451,2,2,4,"variable","ladybug",2355.61,1,1,"order memory",0.166666666666667
3601451,2,2,5,"variable","chameleon",1433.64,0,1,"order memory",0.166666666666667
3601451,2,2,6,"variable","killerwhale",1116.9,1,1,"order memory",0.166666666666667
3601451,3,1,1,"variable","turtle",4883.14,0,1,"order memory",0.166666666666667
3601451,3,1,2,"variable","zebra",3149.12,0,1,"order memory",0.166666666666667
3601451,3,1,3,"variable","redpanda",2901.04,0,1,"order memory",0.166666666666667
3601451,3,1,4,"variable","sheep",2326.16,0,1,"order memory",0.166666666666667
3601451,3,1,5,"variable","chicken",1799.96,0,1,"order memory",0.166666666666667
3601451,3,1,6,"variable","lemur",2268.78,0,1,"order memory",0.166666666666667
3601451,3,2,1,"predictable","orange",3202.47,1,1,"order memory",0.166666666666667
3601451,3,2,2,"predictable","popcorn",3090.43,0,1,"order memory",0.166666666666667
3601451,3,2,3,"predictable","lychee",1851.41,0,1,"order memory",0.166666666666667
3601451,3,2,4,"predictable","strawberries",1691.79,0,1,"order memory",0.166666666666667
3601451,3,2,5,"predictable","cookedchicken",1443.96,0,1,"order memory",0.166666666666667
3601451,3,2,6,"predictable","kiwi",1069.29,1,1,"order memory",0.166666666666667
3601451,4,3,1,"predictable","cheese",2536.88,1,1,"order memory",0.166666666666667
3601451,4,3,2,"predictable","taco",2697.05,1,1,"order memory",0.166666666666667
3601451,4,3,3,"predictable","walnuts",2801.04,1,1,"order memory",0.166666666666667
3601451,4,3,4,"predictable","burrito",1823.55,1,1,"order memory",0.166666666666667
3601451,4,3,5,"predictable","cereal",1546.67,1,1,"order memory",0.166666666666667
3601451,4,3,6,"predictable","pizza",1035.19,1,1,"order memory",0.166666666666667
3601451,4,1,1,"variable","hedgehog",2741.33,0,1,"order memory",0.166666666666667
3601451,4,1,2,"variable","armadillo",2533.22,0,1,"order memory",0.166666666666667
3601451,4,1,3,"variable","cat",1285.27,1,1,"order memory",0.166666666666667
3601451,4,1,4,"variable","bear",1833.43,0,1,"order memory",0.166666666666667
3601451,4,1,6,"variable","moose",1259.79,0,1,"order memory",0.166666666666667
3601451,5,4,1,"variable","hermitcrab",3201.96,1,1,"order memory",0.166666666666667
3601451,5,4,2,"variable","crow",2852.12,0,1,"order memory",0.166666666666667
3601451,5,4,3,"variable","cuttlefish",1017.86,1,1,"order memory",0.166666666666667
3601451,5,4,4,"variable","rhino",1292.01,0,1,"order memory",0.166666666666667
3601451,5,4,5,"variable","bloodhound",1250.7,0,1,"order memory",0.166666666666667
3601451,5,4,6,"variable","cow",1435.45,0,1,"order memory",0.166666666666667
3601451,5,2,1,"predictable","chocolatemilk",5844.64,0,1,"order memory",0.166666666666667
3601451,5,2,2,"predictable","dumplings",1339.83,0,1,"order memory",0.166666666666667
3601451,5,2,3,"predictable","coconut",971.82,0,1,"order memory",0.166666666666667
3601451,5,2,4,"predictable","rice",2261.61,1,1,"order memory",0.166666666666667
3601451,5,2,5,"predictable","apple",893.36,0,1,"order memory",0.166666666666667
3601451,5,2,6,"predictable","pancakes",784.78,1,1,"order memory",0.166666666666667
3601451,6,4,1,"predictable","cake",4265.37,1,1,"order memory",0.166666666666667
3601451,6,4,2,"predictable","pretzel",2398.91,0,1,"order memory",0.166666666666667
3601451,6,4,3,"predictable","edamame",2027.2,0,1,"order memory",0.166666666666667
3601451,6,4,4,"predictable","muffin",957.92,0,1,"order memory",0.166666666666667
3601451,6,4,5,"predictable","salad",1268.27,1,1,"order memory",0.166666666666667
3601451,6,4,6,"predictable","hummus",496.25,1,1,"order memory",0.166666666666667
3601451,6,3,1,"variable","ostrich",2275.61,1,1,"order memory",0.166666666666667
3601451,6,3,2,"variable","emu",1712.1,0,1,"order memory",0.166666666666667
3601451,6,3,3,"variable","tiger",796.27,0,1,"order memory",0.166666666666667
3601451,6,3,4,"variable","walrus",1819.92,1,1,"order memory",0.166666666666667
3601451,6,3,5,"variable","platypus",531.76,0,1,"order memory",0.166666666666667
3601451,6,3,6,"variable","goose",805.62,0,1,"order memory",0.166666666666667
3601451,7,3,1,"predictable","bakedpotato",3751.08,1,1,"order memory",0.166666666666667
3601451,7,3,2,"predictable","cinnamon",1827.42,1,1,"order memory",0.166666666666667
3601451,7,3,3,"predictable","chocolate",1899.72,1,1,"order memory",0.166666666666667
3601451,7,3,4,"predictable","cherries",1674.68,0,1,"order memory",0.166666666666667
3601451,7,3,5,"predictable","artichoke",936.51,0,1,"order memory",0.166666666666667
3601451,7,3,6,"predictable","pork",722.2,1,1,"order memory",0.166666666666667
3601451,7,4,1,"variable","koala",4985.23,1,1,"order memory",0.166666666666667
3601451,7,4,2,"variable","surgeonfish",1916.38,0,1,"order memory",0.166666666666667
3601451,7,4,3,"variable","tortoise",1271.97,0,1,"order memory",0.166666666666667
3601451,7,4,4,"variable","kangaroo",1449.51,0,1,"order memory",0.166666666666667
3601451,7,4,5,"variable","grasshopper",1726.73,0,1,"order memory",0.166666666666667
3601451,7,4,6,"variable","butterfly",956.72,1,1,"order memory",0.166666666666667
3601451,8,2,1,"variable","pangolin",3853.48,0,1,"order memory",0.166666666666667
3601451,8,2,2,"variable","toucan",2920.73,0,1,"order memory",0.166666666666667
3601451,8,2,3,"variable","chimp",1003.44,1,1,"order memory",0.166666666666667
3601451,8,2,4,"variable","penguin",1023.47,0,1,"order memory",0.166666666666667
3601451,8,2,5,"variable","goldenretriever",1560.07,0,1,"order memory",0.166666666666667
3601451,8,2,6,"variable","goat",866.91,0,1,"order memory",0.166666666666667
3601451,8,4,1,"predictable","celery",2996.72,1,1,"order memory",0.166666666666667
3601451,8,4,2,"predictable","cupcake",2124.66,0,1,"order memory",0.166666666666667
3601451,8,4,3,"predictable","hotdog",1106.88,0,1,"order memory",0.166666666666667
3601451,8,4,4,"predictable","pie",887.42,0,1,"order memory",0.166666666666667
3601451,8,4,5,"predictable","starfruit",1133.89,1,1,"order memory",0.166666666666667
3601451,8,4,6,"predictable","raspberries",765.51,1,1,"order memory",0.166666666666667
3601363,1,4,1,"variable","panda",2297.76,0,1,"order memory",0.166666666666667
3601363,1,4,2,"variable","snail",2013.08,0,1,"order memory",0.166666666666667
3601363,1,4,3,"variable","stingray",942.37,0,1,"order memory",0.166666666666667
3601363,1,4,4,"variable","sheep",1250.74,0,1,"order memory",0.166666666666667
3601363,1,4,5,"variable","crab",1048.69,0,1,"order memory",0.166666666666667
3601363,1,4,6,"variable","hummingbird",726.25,0,1,"order memory",0.166666666666667
3601363,1,3,1,"predictable","rice",4459.86,1,1,"order memory",0.166666666666667
3601363,1,3,2,"predictable","coconut",1356.41,1,1,"order memory",0.166666666666667
3601363,1,3,3,"predictable","granola",567.72,1,1,"order memory",0.166666666666667
3601363,1,3,4,"predictable","cupnoodle",2140.82,0,1,"order memory",0.166666666666667
3601363,1,3,5,"predictable","burrito",2307.05,0,1,"order memory",0.166666666666667
3601363,1,3,6,"predictable","pancakes",797.66,0,1,"order memory",0.166666666666667
3601363,2,1,1,"variable","killerwhale",2028.77,1,1,"order memory",0.166666666666667
3601363,2,1,2,"variable","walrus",790.5,0,1,"order memory",0.166666666666667
3601363,2,1,3,"variable","ostrich",671.14,0,1,"order memory",0.166666666666667
3601363,2,1,4,"variable","hedgehog",1092.09,0,1,"order memory",0.166666666666667
3601363,2,1,5,"variable","bison",546.96,0,1,"order memory",0.166666666666667
3601363,2,1,6,"variable","horse",500.77,0,1,"order memory",0.166666666666667
3601363,2,2,1,"predictable","peanutbutter",2283.35,1,1,"order memory",0.166666666666667
3601363,2,2,2,"predictable","tomato",1319.68,1,1,"order memory",0.166666666666667
3601363,2,2,3,"predictable","kiwi",1447.84,1,1,"order memory",0.166666666666667
3601363,2,2,4,"predictable","basil",658.1,0,1,"order memory",0.166666666666667
3601363,2,2,5,"predictable","coffee",834.92,0,1,"order memory",0.166666666666667
3601363,2,2,6,"predictable","fortunecookie",547.51,1,1,"order memory",0.166666666666667
3601363,3,3,1,"variable","camel",983.34,0,1,"order memory",0.166666666666667
3601363,3,3,2,"variable","dolphin",647.42,0,1,"order memory",0.166666666666667
3601363,3,3,3,"variable","flamingo",567.04,0,1,"order memory",0.166666666666667
3601363,3,3,4,"variable","lemur",984.32,1,1,"order memory",0.166666666666667
3601363,3,3,5,"variable","ladybug",716.74,0,1,"order memory",0.166666666666667
3601363,3,3,6,"variable","koala",472.9,0,1,"order memory",0.166666666666667
3601363,3,1,1,"predictable","mustard",2877.79,1,1,"order memory",0.166666666666667
3601363,3,1,2,"predictable","clams",1762.66,0,1,"order memory",0.166666666666667
3601363,3,1,3,"predictable","muffin",920.85,0,1,"order memory",0.166666666666667
3601363,3,1,4,"predictable","acaibowl",714.24,0,1,"order memory",0.166666666666667
3601363,3,1,5,"predictable","soup",606.92,1,1,"order memory",0.166666666666667
3601363,3,1,6,"predictable","egg",5012.3,0,1,"order memory",0.166666666666667
3601363,4,1,1,"predictable","popcornshrimp",2506.05,1,1,"order memory",0.166666666666667
3601363,4,1,2,"predictable","walnuts",1274.66,0,1,"order memory",0.166666666666667
3601363,4,1,3,"predictable","waffle",876.43,0,1,"order memory",0.166666666666667
3601363,4,1,4,"predictable","lychee",836.01,0,1,"order memory",0.166666666666667
3601363,4,1,5,"predictable","donut",498.34,0,1,"order memory",0.166666666666667
3601363,4,1,6,"predictable","cheese",656.3,0,1,"order memory",0.166666666666667
3601363,4,2,1,"variable","armadillo",3227.55,0,1,"order memory",0.166666666666667
3601363,4,2,2,"variable","octopus",451.3,0,1,"order memory",0.166666666666667
3601363,4,2,3,"variable","butterfly",702.87,0,1,"order memory",0.166666666666667
3601363,4,2,4,"variable","vulture",503.99,0,1,"order memory",0.166666666666667
3601363,4,2,5,"variable","caterpillar",632.25,0,1,"order memory",0.166666666666667
3601363,4,2,6,"variable","iguana",602.32,1,1,"order memory",0.166666666666667
3601363,5,1,1,"variable","parrot",1202.35,0,1,"order memory",0.166666666666667
3601363,5,1,2,"variable","cheetah",680.09,1,1,"order memory",0.166666666666667
3601363,5,1,3,"variable","pug",1390.82,0,1,"order memory",0.166666666666667
3601363,5,1,4,"variable","bat",637.98,0,1,"order memory",0.166666666666667
3601363,5,1,5,"variable","frog",443.5,0,1,"order memory",0.166666666666667
3601363,5,1,6,"variable","chameleon",637.77,0,1,"order memory",0.166666666666667
3601363,5,3,1,"predictable","strawberries",2135.67,1,1,"order memory",0.166666666666667
3601363,5,3,2,"predictable","brusselsprouts",697.24,1,1,"order memory",0.166666666666667
3601363,5,3,3,"predictable","acornsquash",1449.83,0,1,"order memory",0.166666666666667
3601363,5,3,4,"predictable","celery",426.17,0,1,"order memory",0.166666666666667
3601363,5,3,5,"predictable","seaweed",521.52,0,1,"order memory",0.166666666666667
3601363,5,3,6,"predictable","lemon",703.25,0,1,"order memory",0.166666666666667
3601363,6,3,1,"variable","bettafish",2217.3,1,1,"order memory",0.166666666666667
3601363,6,3,2,"variable","gorilla",930.32,0,1,"order memory",0.166666666666667
3601363,6,3,3,"variable","panther",746.8,0,1,"order memory",0.166666666666667
3601363,6,3,4,"variable","surgeonfish",660.39,0,1,"order memory",0.166666666666667
3601363,6,3,5,"variable","lion",417.14,0,1,"order memory",0.166666666666667
3601363,6,3,6,"variable","owl",666.58,0,1,"order memory",0.166666666666667
3601363,6,4,1,"predictable","onion",2618.02,1,1,"order memory",0.166666666666667
3601363,6,4,2,"predictable","bread",1151.64,1,1,"order memory",0.166666666666667
3601363,6,4,3,"predictable","blackpepper",1200.06,1,1,"order memory",0.166666666666667
3601363,6,4,4,"predictable","cake",644.83,1,1,"order memory",0.166666666666667
3601363,6,4,5,"predictable","bacon",584.94,1,1,"order memory",0.166666666666667
3601363,6,4,6,"predictable","caramelapple",612.88,1,1,"order memory",0.166666666666667
3601363,7,2,1,"predictable","pomegranate",2579.97,1,1,"order memory",0.166666666666667
3601363,7,2,2,"predictable","cherries",581.87,1,1,"order memory",0.166666666666667
3601363,7,2,3,"predictable","salad",673.05,0,1,"order memory",0.166666666666667
3601363,7,2,4,"predictable","pork",1206.87,0,1,"order memory",0.166666666666667
